Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-03-13,55.267884,55.95914,55.267884,55.89408,1152
2013-03-14,56.357628,56.357628,55.951007,56.251907,2229
2013-03-15,55.812756,56.243774,55.300414,55.495592,3480
2013-03-18,55.316679,55.861551,55.316679,55.861551,1344
2013-03-19,55.951007,56.032331,55.625711,55.625711,548
2013-03-20,56.113655,56.227509,55.544387,55.544387,800
2013-03-21,55.877815,55.877815,55.528122,55.528122,542
2013-03-22,55.341076,55.739564,55.341076,55.568784,2211
2013-03-25,56.024199,56.455217,55.788359,56.089258,2596
2013-03-26,56.520276,56.926897,56.487747,56.853705,4955
2013-03-27,56.9025,57.626284,56.9025,57.626284,641
2013-03-28,57.422974,57.61002,57.382312,57.471769,1202
2013-04-02,57.61002,57.618152,57.333518,57.561225,4289
2013-04-03,57.496166,57.732006,57.260326,57.504298,1172
2013-04-04,57.170869,57.252193,56.739851,56.772381,665
2013-04-05,56.796778,56.796778,55.381738,55.463062,1318
2013-04-08,55.95914,55.95914,55.398003,55.398003,2117
2013-04-09,55.267884,55.536254,55.235355,55.235355,1400
2013-04-10,55.01578,55.373606,54.966985,54.98325,1975
2013-04-11,54.910058,54.95072,54.853131,54.95072,206
2013-04-12,55.585049,55.585049,55.162163,55.162163,501
2013-04-15,55.080839,55.300414,54.527835,54.527835,1072
2013-04-16,54.056155,54.056155,53.53568,53.53568,6418
2013-04-17,53.307973,53.584475,53.112795,53.112795,2587
2013-04-18,53.462489,53.869109,53.462489,53.617004,3125
2013-04-19,54.397716,54.397716,53.893507,53.917904,1900
2013-04-22,54.755542,54.755542,54.568497,54.674218,656
2013-04-23,54.893793,55.560651,54.893793,55.560651,522
2013-04-25,55.544387,56.227509,54.731145,55.341076,1547
2013-04-26,55.170295,55.18656,54.812469,54.893793,1165
2013-04-29,55.072707,55.072707,54.763675,54.893793,1254
2013-04-30,54.560364,54.731145,54.27573,54.405849,1558
2013-05-02,54.454643,55.21909,53.958566,55.21909,1049
2013-05-03,55.21909,55.625711,54.503438,55.625711,5647
2013-05-06,56.081126,56.113655,55.918478,56.113655,791
2013-05-07,56.048596,56.36576,55.999802,56.227509,975
2013-05-08,56.284436,56.796778,56.186847,56.373893,1207
2013-05-09,56.949682,56.949682,56.949682,56.949682,200
2013-05-10,56.867788,57.178988,56.867788,57.007009,3952
2013-05-13,56.908735,56.933303,56.50745,56.564777,1695
2013-05-14,56.630292,57.441051,56.630292,57.121662,1206
2013-05-15,57.490188,57.834147,57.490188,57.752252,1756
2013-05-16,58.1044,58.1044,57.580273,57.580273,2746
2013-05-17,57.77682,58.284569,57.383725,58.210863,1665
2013-05-20,58.145347,58.775938,58.145347,58.775938,1491
2013-05-21,58.923348,59.275496,58.09621,59.06257,5038
2013-05-22,59.119896,59.119896,58.653095,59.005243,1493
2013-05-23,58.554822,58.554822,57.760441,58.358274,1846
2013-05-24,58.350084,58.530253,57.653978,57.78501,1252
2013-05-27,58.235432,58.235432,57.744062,58.145347,491
2013-05-28,58.186295,59.103517,58.145347,58.956106,1822
2013-05-29,58.833264,58.833264,57.9488,58.006126,3431
2013-05-30,57.809578,58.153537,57.572083,57.572083,1422
2013-05-31,57.670357,58.317326,57.604841,58.153537,3100
2013-06-03,56.597534,57.588462,56.597534,57.326399,650
2013-06-04,57.244504,57.326399,57.105283,57.129851,500
2013-06-05,57.039767,57.039767,56.384608,56.523829,989
2013-06-06,56.261766,56.261766,55.123427,55.491954,5068
2013-06-07,55.467385,56.499261,55.467385,56.499261,590
2013-06-10,56.540208,56.925114,56.458313,56.548398,2284
2013-06-11,56.155302,56.155302,55.745828,55.827723,1746
2013-06-12,55.663933,56.040649,55.663933,56.040649,376
2013-06-13,54.787658,55.606607,53.723025,55.606607,5004
2013-06-14,56.097976,56.335471,55.663933,55.663933,2495
2013-06-17,56.163492,56.220818,55.729449,56.097976,1246
2013-06-18,56.51564,56.51564,56.130734,56.130734,452
2013-06-19,56.433745,56.433745,56.040649,56.040649,150
2013-06-20,55.925997,56.712187,55.893239,56.03246,4077
2013-06-21,55.410059,55.86867,55.180753,55.606607,1992
2013-06-24,55.917807,55.925997,55.139806,55.139806,1524
2013-06-25,55.221701,55.975134,55.221701,55.835912,487
2013-06-26,56.163492,56.360039,55.688502,56.310902,2187
2013-06-27,56.19625,56.925114,56.19625,56.925114,2189
2013-06-28,56.83503,56.875977,56.392797,56.867788,351
2013-07-01,57.105283,57.105283,56.802272,56.966061,2207
2013-07-02,56.51564,57.318209,56.51564,57.318209,1151
2013-07-03,57.30183,57.31002,56.916924,57.047956,1346
2013-07-04,56.966061,57.997937,56.966061,57.997937,578
2013-07-05,57.997937,58.341895,57.834147,57.989747,4511
2013-07-08,58.194484,58.767748,58.194484,58.685853,531
2013-07-09,58.628527,59.283686,58.628527,59.283686,1592
2013-07-10,59.496612,59.775055,58.972485,59.316444,3443
2013-07-11,58.964296,59.316444,58.530253,58.57939,2277
2013-07-12,58.276379,58.767748,58.276379,58.603958,1198
2013-07-15,58.775938,58.775938,58.464737,58.464737,1020
2013-07-16,58.464737,58.464737,57.989747,58.145347,3596
2013-07-17,58.399221,58.399221,57.850526,58.243621,1429
2013-07-18,58.1044,59.152654,58.1044,59.152654,1268
2013-07-19,58.89059,59.046191,58.73499,59.046191,3691
2013-07-22,59.046191,59.701349,58.857832,58.988864,1283
2013-07-23,58.988864,59.234549,58.923348,58.923348,4266
2013-07-24,58.825075,58.947917,58.644906,58.702232,1769
2013-07-25,58.882401,59.078949,58.677664,58.677664,1051
2013-07-26,58.554822,58.595769,57.916042,57.916042,490
2013-07-29,58.882401,58.882401,58.063452,58.063452,883
2013-07-30,57.825957,57.965179,57.825957,57.842336,426
2013-07-31,58.227242,58.309137,57.94061,58.309137,572
2013-08-01,57.883284,58.333705,56.687619,56.687619,8509
2013-08-02,57.326399,57.531136,56.450124,56.450124,1698
2013-08-05,56.417366,56.98244,56.417366,56.679429,2809
2013-08-06,56.376418,56.712187,56.179871,56.384608,3586
2013-08-07,55.729449,56.556587,55.729449,56.155302,701
2013-08-08,56.097976,56.646671,56.02427,56.02427,150
2013-08-09,56.735158,56.735158,55.918765,55.918765,2397
2013-08-12,56.339331,56.644448,55.663127,55.663127,6881
2013-08-13,55.992983,56.133171,55.415736,55.415736,2289
2013-08-14,55.79507,55.811562,55.448721,55.465214,1818
2013-08-15,55.250808,55.465214,54.970431,55.20133,2832
2013-08-16,54.467401,54.780764,54.351951,54.591097,951
2013-08-19,54.731285,54.731285,54.063328,54.063328,5865
2013-08-20,53.980864,53.980864,53.39537,53.980864,1696
2013-08-21,53.60153,53.651008,53.312906,53.651008,4487
2013-08-22,53.634516,54.203516,53.609776,53.939632,4416
2013-08-23,53.60153,54.022096,53.60153,53.774704,1986
2013-08-26,54.244748,54.261241,53.931386,53.931386,2069
2013-08-27,53.782951,53.890154,53.370631,53.725226,5213
2013-08-28,53.766458,54.854981,53.420109,54.854981,4517
2013-08-29,55.250808,55.663127,54.780764,54.838488,2520
2013-08-30,54.871474,54.871474,54.310719,54.483894,976
2013-09-02,54.40143,55.036402,54.236502,55.036402,1064
2013-09-03,54.747778,55.217822,54.714793,54.912706,2022
2013-09-04,54.376691,54.756024,54.376691,54.756024,945
2013-09-05,55.242561,55.242561,54.615836,55.234315,1196
2013-09-06,54.417923,54.723039,54.343705,54.723039,654
2013-09-09,54.929199,54.929199,54.393183,54.723039,356
2013-09-10,54.797256,55.061141,54.277734,54.277734,4103
2013-09-11,54.772517,54.838488,54.434415,54.838488,780
2013-09-12,55.127112,55.250808,54.838488,55.036402,4013
2013-09-13,54.838488,55.250808,54.838488,55.250808,268
2013-09-16,55.226069,55.226069,54.764271,54.797256,2932
2013-09-17,54.541618,54.920952,54.533372,54.648821,327
2013-09-18,55.234315,55.234315,54.723039,54.772517,822
2013-09-19,54.426169,54.731285,54.19527,54.343705,3459
2013-09-20,54.343705,54.690053,54.343705,54.673561,3292
2013-09-23,54.426169,54.426169,54.013849,54.10456,706
2013-09-24,53.733472,53.824183,53.576791,53.824183,2487
2013-09-25,53.725226,53.725226,53.189211,53.189211,2207
2013-09-26,53.51082,53.527312,53.114993,53.296414,694
2013-09-27,53.296414,53.296414,51.919267,52.834616,7128
2013-09-30,53.057268,53.057268,52.249122,52.364572,2928
2013-10-01,52.356325,52.636702,52.282108,52.570731,3392
2013-10-02,52.521253,52.521253,51.787324,51.91102,4356
2013-10-03,51.869788,52.141919,51.869788,51.869788,319
2013-10-04,51.952252,52.80163,51.737846,52.199644,4445
2013-10-07,52.348079,52.348079,51.869788,52.042962,1742
2013-10-08,52.422296,52.422296,51.927513,52.051209,656
2013-10-09,52.430543,52.554239,51.894527,51.894527,1039
2013-10-10,51.993484,52.389311,51.746092,51.803817,5629
2013-10-11,52.11718,52.686181,52.11718,52.686181,1464
2013-10-14,52.265615,52.842862,52.265615,52.471775,888
2013-10-15,53.552052,53.832429,53.090254,53.271674,3535
2013-10-16,52.892341,53.634516,52.892341,53.593284,4772
2013-10-17,53.205703,53.205703,52.455282,52.578978,2663
2013-10-18,52.776891,53.156225,52.578978,52.776891,3487
2013-10-21,52.983051,52.983051,52.447036,52.496514,3306
2013-10-22,52.735659,52.735659,52.2986,52.306847,2952
2013-10-23,52.760398,52.760398,52.092441,52.133673,2393
2013-10-24,52.776891,52.776891,52.273861,52.776891,1314
2013-10-25,52.521253,52.983051,52.521253,52.884094,1303
2013-10-28,52.438789,52.752152,52.41405,52.752152,2713
2013-10-29,52.653195,53.444849,52.653195,53.329399,2088
2013-10-30,53.60153,53.60153,53.172718,53.436602,281
2013-10-31,53.667501,54.591097,53.197457,54.591097,4672
2013-11-01,55.052894,55.17659,54.079821,54.079821,1660
2013-11-04,54.731285,55.539431,54.731285,55.531185,3391
2013-11-05,56.322838,57.007289,55.927012,56.990796,8699
2013-11-06,56.034215,56.611462,56.034215,56.611462,2040
2013-11-07,56.876781,57.99771,56.785446,57.47461,5342
2013-11-08,57.341759,57.4497,56.818659,57.29194,1958
2013-11-11,57.29194,57.624067,57.125876,57.482913,8265
2013-11-12,57.458004,57.458004,56.577867,57.217211,1302
2013-11-13,56.95151,57.49952,56.95151,57.300243,1947
2013-11-14,57.034541,57.29194,56.934903,56.934903,522
2013-11-15,58.446082,58.93597,57.889769,58.02262,41842
2013-11-18,58.869544,59.450767,58.578933,58.811422,18254
2013-11-19,58.927666,58.952576,58.537417,58.844635,8839
2013-11-20,58.329837,58.811422,58.329837,58.678571,4470
2013-11-21,58.537417,58.886151,58.288322,58.686874,5026
2013-11-22,58.288322,58.487598,57.931285,58.20529,5393
2013-11-25,58.371353,58.769906,58.263412,58.769906,8939
2013-11-26,58.537417,58.587236,57.83995,57.83995,6836
2013-11-27,57.707099,58.039226,57.333456,57.482913,4704
2013-11-28,57.29194,57.723705,57.29194,57.707099,3379
2013-11-29,57.732009,57.873163,57.10927,57.399881,8862
2013-12-02,57.29194,57.47461,57.034541,57.466307,6443
2013-12-03,57.084361,57.65728,56.943206,57.532732,5397
2013-12-04,57.956194,58.122258,57.624067,57.931285,4574
2013-12-05,57.947891,57.956194,57.275334,57.283637,4005
2013-12-06,57.29194,57.773524,57.29194,57.574248,1350
2013-12-09,58.246806,58.246806,57.856556,58.047529,3906
2013-12-10,57.624067,58.20529,57.532732,57.798434,2365
2013-12-11,57.823344,57.831647,56.885084,56.918297,3474
2013-12-12,56.56126,57.175696,56.536351,57.150786,1703
2013-12-13,58.346444,58.346444,57.707099,57.707099,10913
2013-12-16,57.458004,59.591921,57.458004,58.969182,19384
2013-12-17,59.367735,59.367735,58.147168,58.147168,5694
2013-12-18,58.221896,59.052214,58.172077,59.052214,1703
2013-12-19,60.031989,60.613212,60.031989,60.206356,7546
2013-12-20,60.613212,60.663031,59.890835,60.123324,7295
2013-12-23,59.907442,60.181447,59.741378,59.741378,1974
2013-12-27,60.613212,61.1031,60.505271,61.061584,7922
2013-12-30,61.277466,61.277466,61.07819,61.07819,6807
2014-01-02,60.330904,61.592987,60.281085,60.746063,7880
2014-01-03,61.161222,61.161222,60.613212,60.729456,1080
2014-01-06,60.53018,61.186131,60.430542,60.438845,4831
2014-01-07,60.596606,61.518258,60.596606,61.518258,2761
2014-01-08,61.684322,61.866992,61.219344,61.343892,4512
2014-01-09,61.44353,61.900205,60.588302,60.837398,10790
2014-01-10,61.194434,61.194434,60.231266,60.239569,2695
2014-01-13,61.26086,61.26086,60.613212,60.613212,1987
2014-01-14,60.198053,60.231266,59.575314,60.231266,3848
2014-01-15,60.613212,60.87061,60.289388,60.37242,1609
2014-01-16,60.604909,60.604909,59.890835,60.048596,2067
2014-01-17,60.198053,61.219344,60.198053,61.219344,5232
2014-01-20,60.696244,61.244254,60.696244,61.011765,3099
2014-01-21,61.028371,61.028371,60.198053,60.198053,6112
2014-01-22,60.613212,60.671334,60.081808,60.081808,1632
2014-01-23,60.031989,60.031989,58.479295,58.612146,7887
2014-01-24,58.612146,58.786512,57.682189,58.188683,8917
2014-01-27,57.458004,58.122258,56.594473,58.122258,5500
2014-01-28,57.374972,58.321534,57.374972,57.906375,4724
2014-01-29,58.404566,58.404566,57.590854,57.873163,1159
2014-01-30,58.412869,58.421172,57.042845,57.383275,6985
2014-01-31,57.458004,57.458004,56.436713,56.552957,3232
2014-02-03,56.594473,56.860175,55.016869,55.67282,8762
2014-02-04,55.008566,56.046463,55.008566,55.30748,9724
2014-02-05,55.548272,55.631304,54.734561,55.249358,6995
2014-02-06,55.519842,55.636902,54.775676,55.302445,3083
2014-02-07,55.929552,55.929552,54.951266,55.227193,4386
2014-02-10,55.185385,55.845938,54.97635,54.97635,6612
2014-02-11,55.252277,55.335891,54.809121,55.260638,5336
2014-02-12,55.962998,56.573381,55.737239,55.979721,3374
2014-02-13,55.854299,56.130226,55.352614,55.411144,410
2014-02-14,56.021528,57.058344,55.854299,57.058344,2704
2014-02-17,57.86104,57.86104,57.275741,57.275741,625
2014-02-18,57.568391,57.568391,56.790778,57.008175,2562
2014-02-19,57.401162,57.501499,56.9162,57.484776,1575
2014-02-20,57.342632,57.969739,56.932923,57.969739,1610
2014-02-21,58.195497,58.254027,57.9781,57.9781,1324
2014-02-24,57.568391,58.981471,57.526584,58.97311,4253
2014-02-25,58.948025,58.948025,58.362726,58.521593,1825
2014-02-26,58.663737,58.989832,58.538316,58.948025,1459
2014-02-27,58.404533,58.780797,58.32928,58.44634,2458
2014-02-28,57.735619,58.412894,57.685451,58.412894,700
2014-03-03,57.86104,58.488147,57.409524,58.195497,4858
2014-03-04,58.195497,58.79752,57.835956,58.50487,3293
2014-03-05,58.454701,59.157061,57.125235,57.20885,5119
2014-03-06,57.108512,57.501499,56.289093,56.50649,3317
2014-03-07,57.108512,57.192127,56.456322,57.09179,2053
2014-03-10,57.359355,57.376078,57.024898,57.275741,1059
2014-03-11,57.334271,57.652005,56.590104,56.590104,1487
2014-03-12,56.590104,56.690441,56.264009,56.439599,3014
2014-03-13,56.322539,56.606827,56.03825,56.255647,1897
2014-03-14,56.105142,56.464683,56.105142,56.238925,1566
2014-03-17,56.406153,56.44796,56.314177,56.364346,1129
2014-03-18,56.79914,57.09179,56.790778,57.09179,2160
2014-03-19,57.03326,57.183765,56.598466,56.85767,2191
2014-03-20,56.774056,57.367717,56.648634,57.175404,1216
2014-03-21,57.693812,58.170413,56.97473,57.568391,2451
2014-03-24,57.526584,57.610198,57.075067,57.576752,1101
2014-03-25,57.058344,57.869402,57.049983,57.819233,179
2014-03-26,57.777426,57.86104,57.133597,57.702173,1170
2014-03-27,57.777426,58.187136,57.20885,58.187136,2006
2014-03-28,58.529954,59.366096,58.379449,59.299205,3666
2014-03-31,59.483156,59.951396,59.274121,59.307566,3782
2014-04-01,59.533325,59.533325,58.998194,59.215591,1765
2014-04-02,59.148699,59.491518,58.956387,59.366096,711
2014-04-03,59.491518,60.009926,59.131977,59.876143,1652
2014-04-04,59.449711,60.202239,59.449711,60.202239,927
2014-04-07,59.366096,59.366096,58.864411,59.03164,997
2014-04-08,58.630291,59.040001,58.62193,59.040001,2273
2014-04-09,59.157061,59.157061,58.730628,58.730628,258
2014-04-10,59.03164,59.03164,58.103522,58.697183,2082
2014-04-11,58.111883,58.62193,58.103522,58.203859,250
2014-04-14,57.944655,58.864411,57.944655,58.596846,374
2014-04-15,59.014917,59.449711,58.872773,59.173784,1567
2014-04-16,59.533325,60.369467,59.424626,60.126986,3758
2014-04-17,60.285853,60.670478,59.825975,60.670478,4022
2014-04-22,60.787538,61.456452,60.703924,61.004935,2915
2014-04-23,60.478166,61.197248,60.453081,60.804261,2165
2014-04-24,60.837707,61.172164,60.436358,60.553418,943
2014-04-25,60.126986,60.829345,59.993203,60.528334,1454
2014-04-28,61.030019,61.030019,60.578503,60.904598,1180
2014-04-29,60.745731,62.058474,60.745731,62.058474,3684
2014-04-30,61.080188,61.56515,60.879514,60.946405,2536
2014-05-02,61.423006,62.15045,61.071827,61.97486,3596
2014-05-05,61.121995,61.958137,61.121995,61.958137,751
2014-05-06,61.68221,61.824355,61.50662,61.824355,869
2014-05-07,61.707295,62.041751,61.155441,62.041751,1813
2014-05-08,61.640403,62.200618,61.640403,62.183896,721
2014-05-09,61.696782,62.277635,61.696782,62.176617,925
2014-05-12,62.639617,62.639617,62.142945,62.344981,1895
2014-05-13,62.706962,62.959507,62.159781,62.934253,4693
2014-05-14,62.934253,63.212052,62.631199,62.875326,1242
2014-05-15,62.690126,63.08578,61.957745,61.982999,825
2014-05-16,61.982999,62.21029,61.663109,61.831472,5192
2014-05-19,61.545254,61.940908,61.477909,61.940908,1137
2014-05-20,61.957745,62.201872,61.671527,61.999836,494
2014-05-21,62.067181,62.454417,61.856727,62.437581,7789
2014-05-22,62.749053,63.010016,62.681708,62.791144,3277
2014-05-23,62.858489,62.90058,62.39549,62.791144,823
2014-05-26,62.967925,62.967925,62.294472,62.791144,1001
2014-05-27,62.30289,62.799562,62.30289,62.471253,1016
2014-05-28,62.471253,63.136289,62.471253,62.866907,1174
2014-05-29,62.48809,62.48809,62.479671,62.479671,100
2014-05-30,62.336563,62.706962,62.11769,62.11769,1449
2014-06-02,62.033508,62.437581,61.806218,62.126108,2518
2014-06-03,61.957745,62.100854,61.418982,61.730454,1930
2014-06-04,61.848309,62.243963,61.83989,61.999836,370
2014-06-05,62.21029,62.243963,61.806218,62.21029,484
2014-06-06,62.227126,62.513344,61.991418,62.513344,963
2014-06-09,62.757471,63.127871,62.723798,63.127871,1280
2014-06-10,62.799562,63.136289,62.496508,62.90058,1224
2014-06-11,62.673289,63.506688,62.673289,63.346743,4583
2014-06-12,63.557197,63.978106,63.346743,63.599288,3061
2014-06-13,63.473016,63.759234,62.984762,63.759234,1608
2014-06-16,63.515107,64.003361,63.515107,64.003361,480
2014-06-17,64.138051,64.14647,63.700306,63.733979,361
2014-06-18,63.304652,63.978106,63.304652,63.430925,1288
2014-06-19,63.809743,63.809743,63.102616,63.102616,350
2014-06-20,63.31307,64.264324,63.119453,64.264324,4083
2014-06-23,64.567378,64.727323,64.314833,64.407433,2989
2014-06-24,64.803087,64.803087,64.331669,64.483196,1305
2014-06-25,63.784488,63.784488,62.841653,62.967925,6271
2014-06-26,63.186798,63.31307,62.547017,62.850071,462
2014-06-27,63.237307,63.304652,62.403908,62.403908,2911
2014-06-30,62.706962,62.706962,62.016672,62.016672,754
2014-07-01,62.21029,62.361817,61.873563,62.126108,2053
2014-07-02,62.664871,62.673289,62.235545,62.547017,301
2014-07-03,62.883744,63.296234,62.883744,63.296234,233
